,Fuel_Mdot,Tair,Treturn,Tsupply,Water_Mdot,Class
434,1.0,287.0,333.0,350.5431443,4.5,ExcessAir
435,1.0,287.0,333.0,349.934172,4.5,ExcessAir
436,13.350131281417987,287.0,333.0,349.3651992,4.5,ExcessAir
437,1.0,287.0,333.0,348.8324101,4.5,ExcessAir
438,1.0,287.0,333.0,348.3324595,4.5,ExcessAir
439,1.0,287.0,333.0,347.8624022,4.5,ExcessAir
440,1.0,287.0,333.0000001,351.4390133,5.0,Lean
441,1.0,287.0,333.0000001,350.7007112,5.0,Nominal
442,1.0,287.0,333.0000001,350.0182373,5.0,ExcessAir
443,1.0,287.0,333.0000001,349.3854897,5.0,ExcessAir
444,1.0,287.0,333.0000001,348.7972249,5.0,ExcessAir
445,1.0,287.0,333.0000001,348.2489113,5.0,ExcessAir
446,1.0,287.0,333.0000001,347.7366128,5.0,ExcessAir
447,1.0,287.0,333.0000001,347.2568937,5.0,ExcessAir
448,1.0,287.0,333.0000001,346.8067421,5.0,ExcessAir
449,1.0,287.0,333.0000001,346.3835061,5.0,ExcessAir
450,1.0,287.0,333.0000001,349.7700694,5.5,Lean
451,1.0,287.0,333.0000001,349.0986554,5.5,Nominal
452,1.0,287.0,333.0000001,348.4780106,5.5,ExcessAir
453,1.0,287.0,333.0000001,347.9025829,5.5,ExcessAir
454,1.0,287.0,333.0000001,347.3676062,5.5,ExcessAir
455,1.0,287.0,333.0000001,346.8689616,5.5,ExcessAir
456,1.0,287.0,333.0000001,346.4030696,5.5,ExcessAir
457,1.0,287.0,333.0000001,345.9668058,5.5,ExcessAir
458,1.0,287.0,333.0000001,345.5574309,5.5,ExcessAir
459,1.0,287.0,333.0000001,345.1725335,5.5,ExcessAir
460,1.0,287.0,333.0000001,348.3783721,6.0,Lean
461,1.0,287.0,333.0000001,347.7627273,6.0,Nominal
462,1.0,287.0,333.0000001,347.1936346,6.0,ExcessAir
463,1.0,287.0,333.0000001,346.6660062,6.0,ExcessAir
464,1.0,287.0,333.0000001,346.1754699,6.0,ExcessAir
465,1.0,287.0,333.0000001,345.7182462,6.0,ExcessAir
466,1.0,287.0,333.0000001,345.2910515,6.0,ExcessAir
467,1.0,287.0,333.0000001,344.891024,6.0,ExcessAir
468,17.64327749387572,287.0,333.0000001,344.515652,6.0,ExcessAir
469,1.0,287.0,333.0000001,344.1627242,6.0,ExcessAir
470,1.0,287.0,333.0000001,347.2001349,6.5,Lean
471,1.0,4274.10199166446,333.0000001,346.631705,6.5,Nominal
472,1.0,287.0,333.0000001,346.1062569,6.5,ExcessAir
473,1.0,3443.121882614263,333.0000001,345.6190932,6.5,ExcessAir
474,1.0,287.0,333.0000001,345.1661768,6.5,ExcessAir
475,1.0,287.0,333.0000001,344.7440191,6.5,ExcessAir
476,1.0,287.0,333.0000001,344.3495894,6.5,ExcessAir
477,1.0,287.0,333.0000001,343.980243,6.5,ExcessAir
478,1.0,287.0,333.0000001,343.6336589,6.5,ExcessAir
479,1.0,287.0,333.0000001,343.3077973,6.5,ExcessAir
480,1.0,287.0,333.0000001,346.1897443,7.0,Lean
481,1.0,287.0,333.0000001,345.6618031,7.0,Nominal
482,1.0,287.0,333.0000001,345.1737822,7.0,ExcessAir
483,1.0,287.0,333.0000001,344.7213185,7.0,ExcessAir
484,1.0,287.0,333.0000001,344.3006628,7.0,ExcessAir
485,1.0,287.0,333.0000001,343.9085747,7.0,ExcessAir
486,1.0,287.0,333.0000001,5611.650361880033,7.0,ExcessAir
487,1.0,287.0,333.0000001,343.1992012,7.0,ExcessAir
488,1.0,287.0,333.0000001,342.8769003,7.0,ExcessAir
489,1.0,287.0,333.0000001,342.5738173,7.0,ExcessAir
490,1.0,287.0,333.0000001,345.313719,7.5,Lean
491,1.0,287.0,333.0000001,344.820882,7.5,Nominal
492,1.0,287.0,333.0000001,344.3653108,7.5,ExcessAir
493,1.0,287.0,333.0000001,343.9429326,7.5,ExcessAir
494,1.0,287.0,333.0000001,343.5502473,7.5,ExcessAir
495,1.0,287.0,333.0000001,343.18423,7.5,ExcessAir
496,15.247614687525509,287.0,333.0000001,342.841798,7.5,ExcessAir
497,1.0,287.0,333.0000001,342.5211099,7.5,ExcessAir
498,1.0,287.0,333.0000001,342.2201869,7.5,ExcessAir
499,1.0,287.0,333.0000001,341.9372564,7.5,ExcessAir
500,1.0,287.0,333.0000001,344.5469273,8.0,Lean
501,1.0,287.0,333.0000001,5396.65496032511,8.0,Nominal
502,1.0,287.0,333.0000001,343.6576495,8.0,ExcessAir
503,1.0,3041.6682255430405,333.0000001,343.2616052,8.0,ExcessAir
504,1.0,287.0,333.0000001,342.8930204,8.0,ExcessAir
505,1.0,287.0,333.0000001,342.5493311,8.0,ExcessAir
506,1.0,287.0,333.0000001,342.2282159,8.0,ExcessAir
507,1.0,287.0,333.0000001,341.9275215,8.0,ExcessAir
508,1.0,287.0,333.0000001,341.64536,8.0,ExcessAir
509,1.0,287.0,333.0000001,341.3800692,8.0,ExcessAir
510,1.0,287.0,333.0000002,343.8701372,8.5,Lean
511,1.0,287.0,333.0000002,343.4351475,8.5,Nominal
512,1.0,287.0,333.0000002,343.0328673,8.5,ExcessAir
513,1.0,287.0,333.0000002,342.6595317,8.5,ExcessAir
514,1.0,287.0,333.0000002,342.312441,8.5,ExcessAir
515,1.0,287.0,333.0000002,341.988922,8.5,ExcessAir
516,1.0,287.0,333.0000002,341.6866522,8.5,ExcessAir
517,1.0,287.0,333.0000002,341.4036048,8.5,ExcessAir
518,1.0,287.0,333.0000002,341.1380026,8.5,ExcessAir
519,1.0,287.0,333.0000002,340.8882809,8.5,ExcessAir
520,1.0,287.0,333.0000002,343.2683814,9.0,Lean
521,1.0,287.0,333.0000002,342.8570715,9.0,Nominal
522,1.0,287.0,333.0000002,342.4767189,9.0,ExcessAir
523,1.0,287.0,333.0000002,342.1240788,9.0,ExcessAir
524,1.0,287.0,333.0000002,341.7962289,9.0,ExcessAir
525,1.0,287.0,333.0000002,341.4906438,9.0,ExcessAir
526,1.0,287.0,333.0000002,341.2051301,9.0,ExcessAir
527,1.0,287.0,333.0000002,340.9377732,9.0,ExcessAir
528,1.0,287.0,333.0000002,340.6868943,9.0,ExcessAir
529,1.0,287.0,333.0000002,340.4510158,9.0,ExcessAir
530,1.0,287.0,333.0000002,342.7292202,9.5,Lean
531,1.0,287.0,333.0000002,342.3393662,9.5,Nominal
532,1.0,287.0,333.0000002,341.9789907,9.5,ExcessAir
533,1.0,287.0,333.0000002,341.6448722,9.5,ExcessAir
534,1.0,287.0,333.0000002,341.3342418,9.5,ExcessAir
535,1.0,287.0,333.0000002,341.0447069,9.5,ExcessAir
536,1.0,287.0,333.0000002,340.7741891,9.5,ExcessAir
537,1.0,287.0,333.0000002,340.5208744,9.5,ExcessAir
538,1.0,287.0,333.0000002,340.2831724,9.5,ExcessAir
539,1.0,287.0,333.0000002,340.0596827,9.5,ExcessAir
540,1.0,287.0,333.0000002,342.2437287,10.0,Lean
541,1.0,287.0,333.0000002,341.8733291,10.0,Nominal
542,1.0,287.0,333.0000002,341.5309371,10.0,ExcessAir
543,1.0,287.0,333.0000002,341.2134916,10.0,ExcessAir
544,1.0,287.0,333.0000002,340.9183622,10.0,ExcessAir
545,1.0,287.0,333.0000002,340.6432756,10.0,ExcessAir
546,1.0,287.0,333.0000002,340.386257,10.0,ExcessAir
547,1.0,287.0,333.0000002,340.1455831,10.0,ExcessAir
548,1.0,287.0,333.0000002,339.9197427,10.0,ExcessAir
549,1.0,287.0,333.0000002,339.7074055,10.0,ExcessAir
550,1.0,287.0,333.0000002,341.8043877,10.5,Lean
551,1.0,287.0,333.0000002,341.4515931,10.5,Nominal
552,1.0,287.0,333.0000002,341.1254749,10.5,ExcessAir
553,1.0,287.0,333.0000002,340.8231176,10.5,ExcessAir
554,1.0,287.0,333.0000002,6070.813208424206,10.5,ExcessAir
555,1.0,287.0,333.0000002,340.2800038,10.5,ExcessAir
556,1.0,287.0,333.0000002,340.0352013,10.5,ExcessAir
557,1.0,287.0,333.0000002,339.8059665,10.5,ExcessAir
558,1.0,287.0,333.0000002,339.5908602,10.5,ExcessAir
559,1.0,287.0,333.0000002,339.3886154,10.5,ExcessAir
560,1.0,287.0,333.0000003,341.404915,11.0,Lean
561,1.0,287.0,333.0000003,341.0681279,11.0,Nominal
562,1.0,287.0,333.0000003,340.7568067,11.0,ExcessAir
563,1.0,287.0,333.0000003,340.4681683,11.0,ExcessAir
564,1.0,287.0,333.0000003,340.1998209,11.0,ExcessAir
565,1.0,287.0,333.0000003,339.9496973,11.0,ExcessAir
566,1.0,287.0,333.0000003,339.7160023,11.0,ExcessAir
567,1.0,287.0,333.0000003,339.4971686,11.0,ExcessAir
568,1.0,287.0,333.0000003,339.2918224,11.0,ExcessAir
569,1.0,287.0,333.0000003,339.0987539,11.0,ExcessAir
570,17.375089587868434,287.0,333.0000003,341.0401193,11.5,Lean
571,1.0,287.0,333.0000003,340.7179501,11.5,Nominal
572,1.0,287.0,333.0000003,340.4201415,11.5,ExcessAir
573,1.0,287.0,333.0000003,340.1440312,11.5,ExcessAir
574,1.0,287.0,333.0000003,339.887331,11.5,ExcessAir
575,1.0,287.0,333.0000003,339.6480638,11.5,ExcessAir
576,1.0,287.0,333.0000003,339.424512,11.5,ExcessAir
577,1.0,287.0,333.0000003,339.2151765,11.5,ExcessAir
578,1.0,287.0,333.0000003,339.018743,11.5,ExcessAir
579,1.0,287.0,333.0000003,338.8340545,11.5,ExcessAir
580,1.0,287.0,333.0000003,340.7056733,12.0,Lean
581,1.0,287.0,333.0000003,340.3969058,12.0,Nominal
582,1.0,287.0,333.0000003,340.1114856,12.0,ExcessAir
583,1.0,287.0,333.0000003,339.8468609,12.0,ExcessAir
584,1.0,4139.013824968164,333.0000003,339.6008391,12.0,ExcessAir
585,1.0,287.0,333.0000003,339.3715249,12.0,ExcessAir
586,1.0,287.0,333.0000003,339.1572725,12.0,ExcessAir
587,1.0,287.0,333.0000003,338.956645,12.0,ExcessAir
588,1.0,287.0,333.0000003,338.7683828,12.0,ExcessAir
589,1.0,287.0,333.0000003,338.591377,12.0,ExcessAir
590,1.0,287.0,333.0000003,340.3979407,12.5,Lean
591,1.0,287.0,333.0000003,340.1015044,12.5,Nominal
592,1.0,287.0,333.0000003,339.827483,12.5,ExcessAir
593,1.0,287.0,333.0000003,339.5734267,12.5,ExcessAir
594,1.0,287.0,333.0000003,339.3372302,12.5,ExcessAir
595,1.0,287.0,333.0000003,339.1170742,12.5,ExcessAir
596,19.40960862084031,287.0,333.0000003,338.9113783,12.5,ExcessAir
597,1.0,287.0,333.0000003,338.7187632,12.5,ExcessAir
598,1.0,287.0,333.0000003,338.5380197,12.5,ExcessAir
599,1.0,287.0,333.0000003,338.3680829,12.5,ExcessAir
600,1.0,289.0,333.0,363.6449214,3.0,Lean
601,1.0,289.0,333.0,362.4200504,3.0,Nominal
602,1.0,289.0,333.0,361.287803,3.0,ExcessAir
603,1.0,289.0,333.0,360.2380561,3.0,ExcessAir
604,1.0,289.0,333.0,359.2621097,3.0,ExcessAir
605,1.0,289.0,333.0,358.3524455,3.0,ExcessAir
606,1.0,289.0,333.0,357.5025327,3.0,ExcessAir
607,1.0,289.0,333.0,356.7066715,3.0,ExcessAir
608,1.0,289.0,333.0,355.9598645,3.0,ExcessAir
609,1.0,289.0,333.0,355.257712,3.0,ExcessAir
610,1.0,289.0,333.0,359.299171,3.5,Lean
611,1.0,4944.820433824865,333.0,358.2483145,3.5,Nominal
612,1.0,289.0,333.0,357.276922,3.5,ExcessAir
613,1.0,289.0,333.0,356.3763085,3.5,ExcessAir
614,1.0,289.0,333.0,355.5390102,3.5,ExcessAir
615,1.0,289.0,333.0,354.7585769,3.5,ExcessAir
616,1.0,289.0,333.0,354.029406,3.5,ExcessAir
617,1.0,289.0,333.0,353.3466073,3.5,ExcessAir
618,1.0,289.0,333.0,352.7050286,3.5,ExcessAir
619,1.0,289.0,333.0,352.1014776,3.5,ExcessAir
620,1.0,289.0,333.0,356.0345397,4.0,Lean
621,1.0,289.0,333.0,355.1144016,4.0,Nominal
622,1.0,289.0,333.0,354.2638437,4.0,ExcessAir
623,1.0,289.0,333.0,353.4752599,4.0,ExcessAir
624,1.0,289.0,333.0,352.7413186,4.0,ExcessAir
625,1.0,289.0,333.0,352.0566625,4.0,ExcessAir
626,1.0,289.0,333.0,351.4169771,4.0,ExcessAir
627,1.0,289.0,333.0,350.8179725,4.0,ExcessAir
628,1.0,289.0,333.0,350.2558878,4.0,ExcessAir
629,1.0,289.0,333.0,349.7274115,4.0,ExcessAir
630,1.0,289.0,333.0,353.4922157,4.5,Lean
631,1.0,289.0,333.0,352.6729485,4.5,Nominal
632,1.0,289.0,333.0,351.9150466,4.5,ExcessAir
633,1.0,289.0,333.0,351.2123669,4.5,ExcessAir
634,1.0,289.0,333.0,350.5590864,4.5,ExcessAir
635,1.0,289.0,333.0,349.9501725,4.5,ExcessAir
636,1.0,289.0,333.0,349.3812542,4.5,ExcessAir
637,1.0,289.0,333.0,348.8485162,4.5,ExcessAir
638,1.0,289.0,333.0,348.3486134,4.5,ExcessAir
639,1.0,289.0,333.0,347.878601,4.5,ExcessAir
640,1.0,289.0,333.0000001,351.4531121,5.0,Lean
641,1.0,289.0,333.0000001,350.7148816,5.0,Nominal
642,1.0,289.0,333.0000001,350.0324737,5.0,ExcessAir
643,1.0,289.0,333.0000001,349.3997872,5.0,ExcessAir
644,1.0,289.0,333.0000001,348.811579,5.0,ExcessAir
645,1.0,289.0,333.0000001,348.2633181,5.0,ExcessAir
646,1.0,289.0,333.0000001,347.7510687,5.0,ExcessAir
647,1.0,289.0,333.0000001,347.2713955,5.0,ExcessAir
648,1.0,289.0,333.0000001,346.8212869,5.0,ExcessAir
649,1.0,289.0,333.0000001,346.3980913,5.0,ExcessAir
650,1.0,289.0,333.0000001,349.782891,5.5,Lean
651,1.0,289.0,333.0000001,349.1115422,5.5,Nominal
652,1.0,289.0,333.0000001,348.4909574,5.5,ExcessAir
653,12.196630336623603,289.0,333.0000001,347.9155852,5.5,ExcessAir
654,1.0,289.0,333.0000001,347.38066,5.5,ExcessAir
655,1.0,289.0,333.0000001,346.8820634,5.5,ExcessAir
656,1.0,289.0,333.0000001,346.416216,5.5,ExcessAir
657,1.0,289.0,333.0000001,345.979994,5.5,ExcessAir
658,1.0,289.0,333.0000001,345.5706582,5.5,ExcessAir
659,1.0,289.0,333.0000001,345.1857975,5.5,ExcessAir
660,1.0,289.0,333.0000001,348.3901288,6.0,Lean
661,1.0,289.0,333.0000001,347.7745437,6.0,Nominal
662,1.0,289.0,333.0000001,347.205506,6.0,ExcessAir
663,1.0,289.0,333.0000001,346.6779286,6.0,ExcessAir
664,1.0,289.0,333.0000001,346.1874395,6.0,ExcessAir
665,1.0,289.0,333.0000001,345.7302598,6.0,ExcessAir
666,15.77723912843184,289.0,333.0000001,345.303106,6.0,ExcessAir
667,1.0,289.0,333.0000001,344.9031168,6.0,ExcessAir
668,1.0,289.0,333.0000001,344.5277807,6.0,ExcessAir
669,1.0,289.0,333.0000001,344.1748866,6.0,ExcessAir
670,1.0,289.0,333.0000001,347.2109899,6.5,Lean
671,1.0,289.0,333.0000001,346.6426152,6.5,Nominal
672,1.0,289.0,333.0000001,346.1172179,6.5,ExcessAir
673,1.0,289.0,333.0000001,345.6301013,6.5,ExcessAir
674,1.0,289.0,333.0000001,345.1772285,6.5,ExcessAir
675,1.0,289.0,333.0000001,344.7551112,6.5,ExcessAir
676,1.0,289.0,333.0000001,344.3607195,6.5,ExcessAir
677,1.0,289.0,333.0000001,343.9914084,6.5,ExcessAir
678,1.0,289.0,333.0000001,343.6448574,6.5,ExcessAir
679,1.0,289.0,333.0000001,343.3190269,6.5,ExcessAir
680,1.0,289.0,333.0000001,346.1998262,7.0,Lean
681,1.0,289.0,333.0000001,345.6719362,7.0,Nominal
682,1.0,289.0,333.0000001,345.1839624,7.0,ExcessAir
683,1.0,289.0,333.0000001,344.7315425,7.0,ExcessAir
684,1.0,289.0,333.0000001,344.3109272,7.0,ExcessAir
685,1.0,289.0,333.0000001,343.9188768,7.0,ExcessAir
686,1.0,289.0,333.0000001,343.5525769,7.0,ExcessAir
687,1.0,289.0,333.0000001,343.2095713,7.0,ExcessAir
688,1.0,289.0,333.0000001,342.887316,7.0,ExcessAir
689,1.0,289.0,333.0000001,342.584262,7.0,ExcessAir
690,1.0,289.0,333.0000001,345.3231305,7.5,Lean
691,1.0,289.0,333.0000001,344.8303413,7.5,Nominal
692,1.0,289.0,333.0000001,344.3748142,7.5,ExcessAir
693,1.0,289.0,333.0000001,343.9524768,7.5,ExcessAir
694,1.0,289.0,333.0000001,343.5598292,7.5,ExcessAir
695,1.0,289.0,333.0000001,343.1938471,7.5,ExcessAir
696,1.0,289.0,333.0000001,342.8514618,7.5,ExcessAir
697,1.0,289.0,333.0000001,342.5308043,7.5,ExcessAir
698,1.0,289.0,333.0000001,342.2299101,7.5,ExcessAir
699,1.0,4035.324062889653,333.0000001,341.9470067,7.5,ExcessAir
700,1.0,289.0,333.0000001,344.555752,8.0,Lean
701,1.0,289.0,333.0000001,344.0936868,8.0,Nominal
702,1.0,289.0,333.0000001,343.6665604,8.0,ExcessAir
703,1.0,289.0,333.0000001,343.2705543,8.0,ExcessAir
704,1.0,289.0,333.0000001,342.9020178,8.0,ExcessAir
705,1.0,289.0,333.0000001,342.5583615,8.0,ExcessAir
706,1.0,289.0,333.0000001,342.2372772,8.0,ExcessAir
707,1.0,289.0,333.0000001,341.9366116,8.0,ExcessAir
708,1.0,289.0,333.0000001,341.654477,8.0,ExcessAir
709,1.0,289.0,333.0000001,341.3892115,8.0,ExcessAir
710,1.0,289.0,333.0000002,343.8784441,8.5,Lean
711,1.0,289.0,333.0000002,343.4434965,8.5,Nominal
712,1.0,289.0,333.0000002,343.0412672,8.5,ExcessAir
713,1.0,289.0,333.0000002,342.6679671,8.5,ExcessAir
714,1.0,289.0,333.0000002,342.3209104,8.5,ExcessAir
715,1.0,289.0,333.0000002,341.9974225,8.5,ExcessAir
716,1.0,289.0,333.0000002,4468.508850878046,8.5,ExcessAir
717,1.0,289.0,333.0000002,341.4121614,8.5,ExcessAir
718,1.0,289.0,333.0000002,341.1465845,8.5,ExcessAir
719,1.0,289.0,333.0000002,340.8968867,8.5,ExcessAir
720,1.0,289.0,333.0000002,343.2762278,9.0,Lean
721,1.0,289.0,333.0000002,342.864969,9.0,Nominal
722,1.0,289.0,333.0000002,342.4846532,9.0,ExcessAir
723,1.0,4232.065002998206,333.0000002,342.1320471,9.0,ExcessAir
724,1.0,289.0,333.0000002,341.8042288,9.0,ExcessAir
725,1.0,289.0,333.0000002,341.4986731,9.0,ExcessAir
726,1.0,289.0,333.0000002,341.2131868,9.0,ExcessAir
727,1.0,289.0,333.0000002,340.9458554,9.0,ExcessAir
728,1.0,289.0,333.0000002,340.6950006,9.0,ExcessAir
729,1.0,289.0,333.0000002,340.4591445,9.0,ExcessAir
730,1.0,289.0,333.0000002,342.736665,9.5,Lean
731,1.0,289.0,333.0000002,342.3468489,9.5,Nominal
732,1.0,289.0,333.0000002,341.9865083,9.5,ExcessAir
733,1.0,289.0,333.0000002,341.652422,9.5,ExcessAir
734,1.0,289.0,333.0000002,341.3418216,9.5,ExcessAir
735,1.0,289.0,3861.0797697763865,341.0523145,9.5,ExcessAir
736,1.0,289.0,333.0000002,340.7818226,9.5,ExcessAir
737,1.0,289.0,333.0000002,340.5285322,9.5,ExcessAir
738,1.0,289.0,333.0000002,340.2908528,9.5,ExcessAir
739,1.0,289.0,333.0000002,340.0673845,9.5,ExcessAir
740,1.0,289.0,333.0000002,342.2508021,10.0,Lean
741,1.0,289.0,333.0000002,341.8804385,10.0,Nominal
742,1.0,289.0,333.0000002,341.5380795,10.0,ExcessAir
743,1.0,289.0,333.0000002,341.2206647,10.0,ExcessAir
744,1.0,289.0,333.0000002,340.9255637,10.0,ExcessAir
745,1.0,289.0,333.0000002,340.6505035,10.0,ExcessAir
746,1.0,289.0,333.0000002,340.3935096,10.0,ExcessAir
747,1.0,289.0,333.0000002,340.1528587,10.0,ExcessAir
748,1.0,289.0,333.0000002,339.92704,10.0,ExcessAir
749,1.0,289.0,333.0000002,339.714723,10.0,ExcessAir
750,1.0,289.0,333.0000002,341.8111248,10.5,Lean
751,1.0,289.0,333.0000002,341.4583645,10.5,Nominal
752,1.0,289.0,333.0000002,341.1322779,10.5,ExcessAir
753,1.0,289.0,333.0000002,340.8299497,10.5,ExcessAir
754,1.0,289.0,333.0000002,340.5488748,10.5,ExcessAir
755,1.0,289.0,333.0000002,340.2868882,10.5,ExcessAir
756,1.0,289.0,333.0000002,340.0421091,10.5,ExcessAir
757,1.0,289.0,333.0000002,339.8128963,10.5,ExcessAir
758,1.0,289.0,333.0000002,339.5978106,10.5,ExcessAir
759,1.0,289.0,333.0000002,339.3955851,10.5,ExcessAir
760,1.0,289.0,333.0000003,341.4113465,11.0,Lean
761,1.0,289.0,333.0000003,341.074592,11.0,Nominal
762,1.0,289.0,333.0000003,340.763301,11.0,ExcessAir
763,1.0,289.0,333.0000003,340.4746905,11.0,ExcessAir
764,1.0,289.0,333.0000003,340.2063689,11.0,ExcessAir
765,1.0,289.0,333.0000003,339.9562693,11.0,ExcessAir
766,1.0,289.0,333.0000003,339.7225967,11.0,ExcessAir
767,1.0,289.0,333.0000003,339.503784,11.0,ExcessAir
768,1.0,289.0,333.0000003,339.2984574,11.0,ExcessAir
769,1.0,289.0,333.0000003,339.1054074,11.0,ExcessAir
770,1.0,289.0,333.0000003,341.0462717,11.5,Lean
771,1.0,289.0,333.0000003,340.7241337,11.5,Nominal
772,1.0,289.0,333.0000003,340.4263539,11.5,ExcessAir
773,1.0,289.0,333.0000003,340.1502703,11.5,ExcessAir
774,1.0,289.0,333.0000003,339.8935948,11.5,ExcessAir
775,1.0,289.0,333.0000003,339.6543506,11.5,ExcessAir
776,1.0,289.0,333.0000003,339.4308202,11.5,ExcessAir
777,1.0,289.0,333.0000003,339.2215048,11.5,ExcessAir
778,17.267501874787065,289.0,333.0000003,339.0250901,11.5,ExcessAir
779,1.0,289.0,333.0000003,338.8404192,11.5,ExcessAir
780,1.0,289.0,333.0000003,340.7115697,12.0,Lean
781,1.0,289.0,333.0000003,340.4028322,12.0,Nominal
782,1.0,289.0,333.0000003,340.1174396,12.0,ExcessAir
783,1.0,289.0,333.0000003,339.8528404,12.0,ExcessAir
784,1.0,289.0,333.0000003,339.6068423,12.0,ExcessAir
785,1.0,289.0,333.0000003,339.3775502,12.0,ExcessAir
786,1.0,289.0,333.0000003,339.1633183,12.0,ExcessAir
787,1.0,289.0,333.0000003,338.96271,12.0,ExcessAir
788,1.0,3993.398888844754,333.0000003,338.7744658,12.0,ExcessAir
789,1.0,289.0,333.0000003,338.5974769,12.0,ExcessAir
790,1.0,289.0,333.0000003,340.4036016,12.5,Lean
791,1.0,289.0,333.0000003,340.1071941,12.5,Nominal
792,1.0,289.0,333.0000003,339.8331992,12.5,ExcessAir
793,1.0,289.0,333.0000003,339.5791674,12.5,ExcessAir
794,1.0,289.0,333.0000003,339.3429937,12.5,ExcessAir
795,1.0,289.0,333.0000003,339.1228588,12.5,ExcessAir
796,1.0,289.0,333.0000003,338.9171827,12.5,ExcessAir
797,19.519004045260772,289.0,333.0000003,338.724586,12.5,ExcessAir
798,1.0,289.0,333.0000003,338.5438598,12.5,ExcessAir
799,1.0,289.0,333.0000003,338.3739392,12.5,ExcessAir
800,1.0,291.0,333.0,363.6683139,3.0,Lean
801,1.0,291.0,333.0,362.4435617,3.0,Nominal
802,1.0,291.0,333.0,361.3114236,55.99851420203977,ExcessAir
803,1.0,291.0,333.0,3914.8302887640884,3.0,ExcessAir
804,1.0,291.0,333.0,359.2859255,3.0,ExcessAir
805,1.0,291.0,333.0,358.3763486,3.0,ExcessAir
806,1.0,291.0,333.0,357.5265174,3.0,ExcessAir
807,1.0,291.0,333.0,356.7307323,3.0,ExcessAir
808,1.0,291.0,333.0,355.9839966,3.0,ExcessAir
809,17.380743437797594,291.0,333.0,355.281911,3.0,ExcessAir
810,1.0,291.0,333.0,359.3192403,3.5,Lean
811,1.0,291.0,333.0,358.2684856,3.5,Nominal
812,1.0,291.0,333.0,357.297187,3.5,ExcessAir
813,1.0,291.0,333.0,356.3966604,3.5,ExcessAir
814,1.0,291.0,333.0,355.5594427,3.5,ExcessAir
815,1.0,291.0,333.0,354.7790844,3.5,ExcessAir
816,1.0,291.0,333.0,354.0499834,3.5,ExcessAir
817,1.0,291.0,333.0,353.36725,3.5,ExcessAir
818,1.0,291.0,333.0,352.7257719,3.5,ExcessAir
819,18.737326272241198,291.0,333.0,352.1222785,3.5,ExcessAir
820,1.0,291.0,333.0,356.0521125,4.0,Lean
821,1.0,291.0,333.0,355.1320636,4.0,Nominal
822,1.0,291.0,333.0,354.281588,4.0,ExcessAir
823,1.0,291.0,333.0,353.4930802,4.0,ExcessAir
824,1.0,291.0,333.0,352.7592436,4.0,ExcessAir
825,1.0,291.0,333.0,352.0746532,4.0,ExcessAir
826,1.0,291.0,333.0,351.4350292,4.0,ExcessAir
827,1.0,291.0,333.0,350.836082,4.0,ExcessAir
828,1.0,291.0,333.0,350.2740509,4.0,ExcessAir
829,1.0,291.0,333.0,349.7456251,4.0,ExcessAir
830,1.0,291.0,333.0,353.5078445,4.5,Lean
831,1.0,291.0,333.0,352.6886866,58.15822345347438,Nominal
832,1.0,291.0,333.0,351.9308579,4.5,ExcessAir
833,1.0,291.0,333.0,351.228246,4.5,ExcessAir
834,1.0,291.0,333.0,350.5750284,4.5,ExcessAir
835,1.0,291.0,333.0,349.9661731,4.5,ExcessAir
836,1.0,291.0,333.0,349.3973093,4.5,ExcessAir
837,1.0,291.0,333.0,348.8646222,4.5,ExcessAir
838,1.0,291.0,333.0,348.3647672,4.5,ExcessAir
839,1.0,291.0,333.0,347.8947997,4.5,ExcessAir
840,1.0,291.0,333.0000001,351.4672109,5.0,Lean
841,1.0,291.0,333.0000001,350.729052,5.0,Nominal
842,1.0,291.0,333.0000001,350.0467101,5.0,ExcessAir
843,1.0,291.0,333.0000001,349.4140846,5.0,ExcessAir
844,1.0,291.0,333.0000001,348.8259331,5.0,ExcessAir
845,1.0,291.0,333.0000001,348.2777249,5.0,ExcessAir
846,1.0,291.0,333.0000001,347.7655246,5.0,ExcessAir
847,1.0,291.0,333.0000001,347.2858973,5.0,ExcessAir
848,1.0,3686.285758437177,333.0000001,346.8358318,5.0,ExcessAir
849,1.0,291.0,4124.03576579776,346.4126765,5.0,ExcessAir
850,1.0,291.0,333.0000001,349.7957127,5.5,Lean
851,1.0,291.0,333.0000001,349.1244289,5.5,Nominal
852,1.0,291.0,333.0000001,348.5039042,5.5,ExcessAir
853,1.0,291.0,333.0000001,347.9285875,5.5,ExcessAir
854,1.0,291.0,333.0000001,347.3937139,5.5,ExcessAir
855,1.0,291.0,333.0000001,346.8951651,5.5,ExcessAir
856,1.0,291.0,333.0000001,346.4293624,5.5,ExcessAir
857,1.0,291.0,333.0000001,345.9931821,5.5,ExcessAir
858,1.0,291.0,333.0000001,345.5838855,5.5,ExcessAir
859,1.0,291.0,5292.715057523555,345.1990615,5.5,ExcessAir
860,1.0,291.0,333.0000001,348.4018855,6.0,Lean
861,1.0,291.0,333.0000001,347.7863601,6.0,Nominal
862,1.0,291.0,333.0000001,347.2173774,6.0,ExcessAir
863,1.0,291.0,333.0000001,346.6898509,6.0,ExcessAir
864,1.0,291.0,333.0000001,346.1994091,6.0,ExcessAir
865,1.0,291.0,333.0000001,345.7422733,6.0,ExcessAir
866,1.0,291.0,333.0000001,345.3151605,6.0,ExcessAir
